,Site Id,Facility Type,Loc Id,Effective Date,Region,ADO,State Id,State Name,County,County State,City,Name,Ownership,Use,Owner,Owner Address,"Owner City, State, Zip",Owner Phone,Manager,Manager Address,"Manager City, State, Zip",Manager Phone,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,ARP Method,Elevation,Elevation Method,Magnetic Variation,Magnetic Variation Year,Traffic Pattern Altitude,Sectional,Distance From CBD,Direction From CBD,Land Area,ARTCC Id,ARTCC Computer ID,ARTCC Name,Responsible ARTCC Id,Responsible ARTCC Computer Id,Responsible ARTCC Name,Tie In FSS,Tie In FSS Id,Tie In FSS Name,FSS Phone Number,FSS Toll Free Number,Alternate FSS Id,Alternate FSS Name,Alternate FSS Toll Free Number,NOTAM Facility Id,NOTAM Service,Activation Date,Airport Status Code,Certification Type Date,Federal Agreements,Airspace Determination,Customs Airport Of Entry,Customs Landing Rights,Military Joint Use,Military Landing Rights,Inspection Method,Inspection Group,Last Inspection Date,Last Owner Information Date,Fuel Types,Airframe Repair,Power Plant Repair,Bottled Oxygen Type,Bulk Oxygen Type,Lighting Schedule,Beacon Schedule,ATCT,UNICOM,CTAF,Segmented Circle,Beacon Color,Non Commercial Landing Fee,Medical Use,Single Engine Aircraft,Multi Engine Aircraft,Jet Engine Aircraft,Helicopters,Gliders Operational,Military Operational,Ultralights,Commercial Operations,Commuter Operations,Air Taxi Operations,GA Local Operations,GA Itin Operations,Military Operations,Operations Date,Airport Position Source,Airport Position Source Date,Airport Elevation Source,Airport Elevation Source Date,Fuel Available,Transient Storage,Other Services,Wind Indicator,Icao Id,NPIAS Hub,NPIAS Role,DD_Latitudes,DD_Longitudes
61,04413.*A,AIRPORT,BLV,2022-03-24,AGL,CHI,IL,ILLINOIS,ST CLAIR,IL,BELLEVILLE,SCOTT AFB/MIDAMERICA ST LOUIS,MA,PU,ST CLAIR COUNTY & USAF,10 PUBLIC SQUARE,"BELLEVILLE, IL 62220",618-277-6600,BRYAN JOHNSON,"9656 AIR TERMINAL DR, STE 100","MASCOUTAH, IL 62258-5501",618-566-5240,038-32-42.6200N,138762.6230N,089-50-06.6700W,0323406.6680W,E,459.1,S,02W,2020.0,,ST LOUIS,14.0,E,7003.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,STL,SAINT LOUIS,,1-800-WX-BRIEF,,,,BLV,Y,1942-07-01,O,I B S 10/1997,N,NOT ANALYZED,N,N,Y,N,F,F,2020-02-28,1977-02-03,100LL A+,NONE,,NONE,,,SS-SR,Y,122.95,,N,CG,Y,,2.0,0.0,0.0,5.0,,27.0,,1984.0,,0.0,0.0,5605.0,9996.0,2020-12-31,FAA-EST,2021-02-18,3RD PARTY SURVEY,2020-06-11,,TIE,"AFRT,CARGO",Y,KBLV,Non-Hub,,38.54517305555555,-89.83518555555555
62,04494.*A,AIRPORT,CMI,2022-03-24,AGL,CHI,IL,ILLINOIS,CHAMPAIGN,IL,CHAMPAIGN/URBANA,UNIVERSITY OF ILLINOIS/WILLARD,PU,PU,UNIV OF ILLINOIS,11 AIRPORT ROAD,"SAVOY, IL 61874",217-244-8689,TIMOTHY BANNON,11 AIRPORT RD,"SAVOY, IL 61874",217-244-8689,040-02-18.8200N,144138.8190N,088-16-35.5400W,0317795.5410W,E,754.9,S,03W,2015.0,750.0,CHICAGO,5.0,SW,1799.0,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,STL,SAINT LOUIS,,1-800-WX-BRIEF,,,,CMI,Y,1945-05-01,O,I B S 05/1973,NGY3,NO OBJECTION,N,N,N,Y,F,F,2018-05-24,,100LL A1+,MAJOR,MAJOR,NONE,HIGH,SEE RMK,SS-SR,Y,122.95,120.4,N,CG,N,,56.0,4.0,12.0,3.0,,,,88.0,,9109.0,20356.0,8343.0,185.0,2020-12-31,FAA-EST,2021-10-19,3RD PARTY SURVEY,2021-10-19,,TIE,"AVNCS,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KCMI,Non-Hub,,40.03856083333333,-88.27653916666667
63,04850.*A,AIRPORT,MWA,2022-03-24,AGL,CHI,IL,ILLINOIS,WILLIAMSON,IL,MARION,VETERANS AIRPORT OF SOUTHERN ILLINOIS,PU,PU,WILLIAMSON COUNTY ARPT AUTH,10400 TERMINAL DR,"MARION, IL 62959",618-993-3353,DOUGLAS S KIMMEL,10400 TERMINAL DR; SUITE 200,"MARION, IL 62959",618-993-3353,037-45-17.9000N,135917.9000N,089-00-39.9000W,0320439.9000W,E,471.7,S,01E,1985.0,,ST LOUIS,4.0,W,1300.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,STL,SAINT LOUIS,,1-800-WX-BRIEF,,,,MWA,Y,1944-10-01,O,IV A U 05/1973,NGY,NO OBJECTION,N,N,N,Y,F,F,2020-03-11,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,Y,122.95,128.4,Y,CG,N,,36.0,6.0,1.0,0.0,,,,44.0,,8727.0,8972.0,3595.0,752.0,2019-12-31,3RD PARTY SURVEY,2012-06-04,3RD PARTY SURVEY,2012-06-04,,HGR,"CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KMWA,,Regional,37.75497222222222,-89.01108333333333
64,05282.*A,AIRPORT,FWA,2022-03-24,AGL,CHI,IN,INDIANA,ALLEN,IN,FORT WAYNE,FORT WAYNE INTL,PU,PU,FT WAYNE/ALLEN CO ARPT AUTH,"3801 WEST FERGUSON ROAD, SUITE 209","FORT WAYNE, IN 46809",260-747-4146,SCOTT D. HINDERMAN,"3801 WEST FERGUSON ROAD, SUITE 209","FORT WAYNE, IN 46809",260-747-4146,040-58-42.5000N,147522.5000N,085-11-42.6000W,0306702.6000W,E,814.5,S,06W,2020.0,,CHICAGO,7.0,SW,3351.0,ZAU,ZCG,CHICAGO,ZAU,ZCG,CHICAGO,N,HUF,TERRE HAUTE,,1-800-WX-BRIEF,,,,FWA,Y,1943-01-01,O,I B S 05/1973,NGPY3,NO OBJECTION,N,Y,N,Y,F,F,2018-08-10,,100LL A A+,MAJOR,MAJOR,HIGH,,,SEE RMK,Y,122.95,,N,CG,N,,24.0,6.0,14.0,1.0,,21.0,,8901.0,,7383.0,8626.0,13315.0,2928.0,2021-09-30,3RD PARTY SURVEY,2010-04-10,3RD PARTY SURVEY,2010-04-10,,"HGR,TIE","AFRT,AMB,AVNCS,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KFWA,Small,,40.97847222222222,-85.19516666666667
65,05689.*A,AIRPORT,HUF,2022-03-24,AGL,CHI,IN,INDIANA,VIGO,IN,TERRE HAUTE,TERRE HAUTE RGNL,PU,PU,TERRE HAUTE RGNL ARPT AUTH,581 S. AIRPORT ST.,"TERRE HAUTE, IN 47803",812-877-2524,JEFF HAUSER,581 S. AIRPORT ST.,"TERRE HAUTE, IN 47803",812-877-2524,039-27-02.2700N,142022.2750N,087-18-25.1600W,0314305.1640W,E,589.2,S,02W,2000.0,,ST LOUIS,5.0,E,1475.0,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,N,HUF,TERRE HAUTE,,1-800-WX-BRIEF,,,,HUF,Y,1944-12-01,O,IV A U 05/1973,NGY3,NO OBJECTION,N,N,N,Y,F,F,2019-08-15,,100LL A,MAJOR,MAJOR,NONE,,,SS-SR,Y,122.95,,N,CG,Y,,55.0,9.0,1.0,2.0,1.0,0.0,0.0,9.0,,1481.0,20380.0,21672.0,195.0,2020-12-31,3RD PARTY SURVEY,2018-11-02,3RD PARTY SURVEY,2018-11-02,,"HGR,TIE","AFRT,CARGO,INSTR,RNTL",Y-L,KHUF,,Regional,39.450631944444446,-87.30699
66,06580.*A,AIRPORT,EMP,2022-03-24,ACE,NONE,KS,KANSAS,LYON,KS,EMPORIA,EMPORIA MUNI,PU,PU,CITY OF EMPORIA,P O BOX 928,"EMPORIA, KS 66801",620-342-5105,KEN ADAMS,1005 COUNTY RD 120,"EMPORIA, KS 66801",620-343-5600,038-19-50.0000N,137990.0000N,096-11-23.8000W,0346283.8000W,E,1207.7,S,05E,2000.0,,KANSAS CITY,4.0,S,713.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,EMP,Y,1944-12-01,O,,NGY,NO OBJECTION,N,N,N,Y,S,S,2019-08-16,,100LL A MOGAS,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,Y,CG,N,,28.0,2.0,1.0,3.0,0.0,0.0,0.0,,,100.0,8050.0,9000.0,500.0,2019-07-31,3RD PARTY SURVEY,2008-07-10,3RD PARTY SURVEY,2008-07-10,,"HGR,TIE","INSTR,RNTL,SALES",Y-L,KEMP,,Local,38.330555555555556,-96.18994444444445
67,06692.*A,AIRPORT,K79,2022-03-24,ACE,NONE,KS,KANSAS,HODGEMAN,KS,JETMORE,JETMORE MUNI,PU,PU,CITY OF JETMORE,BOX 8,"JETMORE, KS 67854",620-357-8344,MICHAEL ORT,BOX 8,"JETMORE, KS 67854",620-393-5565,037-59-04.0000N,136744.0000N,099-53-39.6000W,0359619.6000W,E,2467.0,S,08E,1990.0,,WICHITA,6.0,S,1181.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1944-02-01,O,,PR,NOT ANALYZED,N,N,N,Y,S,S,2020-09-25,,,NONE,NONE,,,SEE RMK,SS-SR,N,122.7,122.7,N,CG,N,,0.0,,,,,,,,,,500.0,100.0,,2020-09-25,3RD PARTY SURVEY,2011-01-29,3RD PARTY SURVEY,2011-01-29,,TIE,,Y,,,,37.98444444444444,-99.89433333333334
68,06748.*A,AIRPORT,MHK,2022-03-24,ACE,NONE,KS,KANSAS,RILEY,KS,MANHATTAN,MANHATTAN RGNL,PU,PU,CITY OF MANHATTAN,1101 POYNTZ,"MANHATTAN, KS 66502-5497",785-587-4560,BRANDON KEAZER,"5500 SKYWAY DRIVE, STE 120","MANHATTAN, KS 66503-9791",785-587-4565,039-08-28.4000N,140908.4000N,096-40-18.5000W,0348018.5000W,E,1066.0,S,04E,2010.0,843.0,KANSAS CITY,4.0,SW,680.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,MHK,Y,1940-04-01,O,I B S 05/1973,NGSVY,NO OBJECTION,N,N,N,Y,F,F,2021-05-28,,100LL A MOGAS,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,Y,,118.55,Y,CG,N,,32.0,7.0,2.0,1.0,,,,1134.0,,1040.0,13351.0,12966.0,4311.0,2020-12-31,FAA-EST,2018-10-25,3RD PARTY SURVEY,2018-10-25,,"HGR,TIE","AMB,CARGO,CHTR,INSTR,RNTL,SALES,SURV",Y-L,KMHK,Non-Hub,,39.14122222222222,-96.67180555555557
69,06979.*A,AIRPORT,IAB,2022-03-24,ACE,NONE,KS,KANSAS,SEDGWICK,KS,WICHITA,MC CONNELL AFB,MA,PR,USAF,HQ MCCONNELL AFB,"WICHITA, KS 67221",,CHIEF AIRFIELD MANAGEMENT,HQ MCCONNELL AFB,"WICHITA, KS 67221",316-759-3835,037-37-23.2200N,135443.2175N,097-16-03.4700W,0350163.4650W,E,1371.5,S,04E,2015.0,,WICHITA,4.0,S,,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,IAB,Y,1940-04-01,O,,,NO OBJECTION,N,N,N,N,,N,,1976-09-09,,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,,SS-SR,Y,,,N,CG,,,,,,,,1.0,,,,,,,177600.0,,AVN,2015-07-10,MILITARY,2015-07-10,,HGR,CARGO,Y,KIAB,,,37.62311597222222,-97.26762916666667
70,06878.*A,AIRPORT,SLN,2022-03-24,ACE,NONE,KS,KANSAS,SALINE,KS,SALINA,SALINA RGNL,PU,PU,SALINA ARPT AUTH,3237 ARNOLD AVENUE,"SALINA, KS 67401",785-827-3914,MR. TIMOTHY F ROGERS,3237 ARNOLD AVENUE,"SALINA, KS 67401",785-827-3914,038-47-26.2000N,139646.2000N,097-39-08.0000W,0351548.0000W,E,1288.0,S,07E,1990.0,,WICHITA,3.0,SW,2862.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,SLN,Y,,O,I A S 05/1973,NGPXY,NO OBJECTION,N,N,N,Y,F,F,2020-02-04,1991-01-04,100LL A,MAJOR,MAJOR,NONE,HIGH,SEE RMK,SS-SR,Y,122.95,119.3,N,CG,N,,71.0,8.0,4.0,4.0,3.0,5.0,0.0,1368.0,,16430.0,27817.0,7434.0,7399.0,2020-12-31,3RD PARTY SURVEY,2013-10-15,3RD PARTY SURVEY,2013-10-15,,"HGR,TIE","AMB,CARGO,CHTR,INSTR,RNTL,SALES",Y,KSLN,Non-Hub,,38.79061111111111,-97.65222222222222
71,06595.*A,AIRPORT,FLV,2022-03-24,ACE,NONE,KS,KANSAS,LEAVENWORTH,KS,FORT LEAVENWORTH,SHERMAN AAF,MR,PU,"U S ARMY, ARMY AVIATION DIV","DIR OF PLANS, TRNG & OPS, 290 GRANT AVE., UNIT 3","FT LEAVENWORTH, KS 66027-1254",913-684-6040,AIRFIELD OPS,1000 CHIEF JOSEPH LOOP,"FT. LEAVENWORTH, KS 66027-1254",913-684-6041,039-22-03.2700N,141723.2720N,094-54-51.6200W,0341691.6230W,E,771.0,S,04E,2000.0,698.0,KANSAS CITY,3.0,N,234.0,ZKC,ZCK,KANSAS CITY,ZKC,ZCK,KANSAS CITY,N,ICT,WICHITA,,1-800-WX-BRIEF,,,,ICT,Y,1941-05-01,O,,,NO OBJECTION,N,N,Y,N,S,S,2019-09-04,,100LL A A1+,NONE,NONE,NONE,NONE,SEE RMK,SS-SR,N,,126.2,N,SCG,N,,30.0,1.0,1.0,,,,,,,,4600.0,4950.0,700.0,2019-07-31,FAA-EST,2010-12-10,FAA,2012-08-29,,"HGR,TIE","INSTR,RNTL",Y,KFLV,,,39.367575555555554,-94.91433972222224
72,07090.*A,AIRPORT,CVG,2022-03-24,ASO,MEM,KY,KENTUCKY,BOONE,KY,COVINGTON,CINCINNATI/NORTHERN KENTUCKY INTL,PU,PU,KENTON COUNTY ARPT BOARD,PO BOX 752000,"CINCINNATI, OH 45275-2000",859-767-3151,CANDACE MCGRAW,PO BOX 752000,"CINCINNATI, OH 45275-2000",859-767-3151,039-02-55.8200N,140575.8150N,084-40-04.1500W,0304804.1550W,E,896.1,S,06W,2025.0,,CINCINNATI,8.0,SW,7000.0,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,N,LOU,LOUISVILLE,,1-800-WX-BRIEF,,,,CVG,Y,1944-12-01,O,I C S 05/1973,NGY,NOT ANALYZED,N,Y,N,Y,F,F,2021-07-15,,100LL A,MAJOR,MAJOR,NONE,NONE,,SS-SR,Y,122.95,,N,CG,N,,2.0,2.0,7.0,0.0,0.0,0.0,0.0,105429.0,,7182.0,192.0,4579.0,296.0,2021-06-30,3RD PARTY SURVEY,2017-12-21,3RD PARTY SURVEY,2017-12-21,,"HGR,TIE","AFRT,AVNCS,CARGO,CHTR,INSTR,RNTL",Y-L,KCVG,Medium,,39.0488375,-84.66782083333335
73,07308.1*A,AIRPORT,OWB,2022-03-24,ASO,MEM,KY,KENTUCKY,DAVIESS,KY,OWENSBORO,OWENSBORO/DAVIESS COUNTY RGNL,PU,PU,OWENSBORO CITY & DAVIESS COUNTY,2200 AIRPORT ROAD,"OWENSBORO, KY 42303",270-685-4179,TRISTAN DURBIN,2200 AIRPORT ROAD,"OWENSBORO, KY 42303",270-685-4179,037-44-19.8000N,135859.8030N,087-10-00.5800W,0313800.5828W,E,407.3,S,04W,2015.0,,ST LOUIS,3.0,SW,880.0,ZID,ZCI,INDIANAPOLIS,ZID,ZCI,INDIANAPOLIS,N,LOU,LOUISVILLE,,1-800-WX-BRIEF,,,,OWB,Y,1949-12-01,O,I B S 04/1989,NGY,NOT ANALYZED,N,Y,N,Y,F,F,2021-06-25,2001-05-16,100LL A,MAJOR,MAJOR,LOW,,SEE RMK,SS-SR,Y,122.95,120.7,Y,CG,N,,47.0,8.0,9.0,,1.0,,2.0,232.0,,2795.0,5812.0,8816.0,1926.0,2021-06-24,FAA,2012-07-02,3RD PARTY SURVEY,2011-06-22,,"HGR,TIE","AFRT,CHTR,INSTR",Y-L,KOWB,,Regional,37.73883416666667,-87.16682855555555
74,07411.*A,AIRPORT,AEX,2022-03-24,ASW,LNM,LA,LOUISIANA,RAPIDES,LA,ALEXANDRIA,ALEXANDRIA INTL,PU,PU,ENGLAND AUTHORITY,1611 ARNOLD DR,"ALEXANDRIA, LA 71303",318-449-3504,SCOTT GAMMEL,1611 ARNOLD DR,"ALEXANDRIA, LA 71303",318-427-6419,031-19-38.5400N,112778.5380N,092-32-54.8000W,0333174.8010W,E,88.1,S,03E,1995.0,1200.0,HOUSTON,4.0,W,3212.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,DRI,DE RIDDER,,1-800-WX-BRIEF,,,,AEX,Y,1944-02-01,O,I D S 08/1993,NP,CONDITIONAL,N,N,,Y,S,F,2020-02-13,1976-12-13,100 A MOGAS,MAJOR,MAJOR,LOW,LOW,SS-SR,SS-SR,Y,,127.35,Y,CG,N,,31.0,4.0,11.0,4.0,,,,1927.0,,4655.0,2837.0,7996.0,4740.0,2020-12-31,3RD PARTY SURVEY,2020-06-17,3RD PARTY SURVEY,2020-06-17,,"HGR,TIE","CHTR,INSTR,RNTL,SALES",Y-L,KAEX,Non-Hub,,31.327371666666668,-92.54855583333332
75,07493.*A,AIRPORT,DRI,2022-03-24,ASW,LNM,LA,LOUISIANA,BEAUREGARD,LA,DE RIDDER,BEAUREGARD RGNL,PU,PU,BEAUREGARD PARISH,1220 1ST AVE,"DERIDDER, LA 70634",337-463-8250,SAM LACK,1220 1ST AVE,"DERIDDER, LA 70634",337-463-8250,030-49-54.2000N,110994.2000N,093-20-23.7000W,0336023.7000W,E,201.5,S,04E,1990.0,1000.0,HOUSTON,3.0,SW,4300.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,DRI,DE RIDDER,,1-800-WX-BRIEF,,,,DRI,Y,1940-04-01,O,,NGPY,NO OBJECTION,N,N,N,Y,S,S,2021-09-16,,100LL A,MINOR,MINOR,NONE,NONE,SEE RMK,SS-SR,N,122.8,122.8,N,CG,N,,15.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,7200.0,6200.0,1000.0,2020-09-23,NGS,2000-12-07,NGS,2000-12-07,,"HGR,TIE","AGRI,INSTR,PAJA,RNTL",Y-L,KDRI,,Local,30.831722222222222,-93.33991666666667
76,07541.*A,AIRPORT,HDC,2022-03-24,ASW,LNM,LA,LOUISIANA,TANGIPAHOA,LA,HAMMOND,HAMMOND NORTHSHORE RGNL,PU,PU,CITY OF HAMMOND,PO BOX 2788,"HAMMOND, LA 70404-2788",(985) 277-5601,DAVID LOBUE,600 JUDGE LEON FORD DRIVE,"HAMMOND, LA 70401",985-277-5667,030-31-18.0800N,109878.0750N,090-25-06.1700W,0325506.1670W,E,46.1,E,00E,2010.0,956.0,NEW ORLEANS,3.0,NE,920.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,N,DRI,DE RIDDER,,1-800-WX-BRIEF,,,,DRI,Y,1941-11-01,O,,NGPY3,NO OBJECTION,N,N,N,Y,S,S,2021-05-27,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,Y,,120.575,N,CG,N,,64.0,4.0,10.0,2.0,0.0,20.0,0.0,,,1500.0,45000.0,35000.0,20000.0,2020-05-26,3RD PARTY SURVEY,2019-05-03,3RD PARTY SURVEY,2019-05-03,,"HGR,TIE","AMB,CHTR,INSTR,RNTL",Y-L,KHDC,,National,30.5216875,-90.41837972222223
77,07419.12*A,AIRPORT,10LS,2022-03-24,ASW,NONE,LA,LOUISIANA,EVANGELINE,LA,BASILE,LEJEUNE AERIAL APPLICATIONS,PR,PR,ROBERT LEJEUNE,4273 MANUEL LAKE ROAD,"BASILE, LA 70515",337-432-5150,ROBERT LEJEUNE,4273 MANUEL LAKE ROAD,"BASILE, LA 70515",337-432-5150,030-29-30.6000N,109770.6050N,092-34-22.2400W,0333262.2450W,E,46.0,E,,,,HOUSTON,2.0,E,43.0,ZHU,ZCH,HOUSTON,ZHU,ZCH,HOUSTON,,DRI,DE RIDDER,,1-800-WX-BRIEF,,,,,,2019-05-01,O,,,CONDITIONAL,,,,,,N,,,,,,,,,,N,,,,,,,1.0,,,,,,,,,,,,,,OWNER,2019-05-01,OWNER,2019-05-01,,,,,,,,30.491834722222222,-92.57284583333333
78,08906.*A,AIRPORT,FMH,2022-03-24,ANE,NONE,MA,MASSACHUSETTS,BARNSTABLE,MA,FALMOUTH,CAPE COD COAST GUARD AIR STATION,CG,PR,US COAST GUARD,3172 HERBERT RD,"BUZZARDS BAY, MA 02542",,TONY HYLINSKI,"3172 HERBERT RD, BUILDING 3172","BUZZARDS BAY, MA 02542",(508) 968-6674,041-39-32.9000N,149972.9000N,070-31-22.1000W,0253882.1000W,E,130.2,S,15W,1980.0,970.0,NEW YORK,,,,ZBW,ZCB,BOSTON,ZBW,ZCB,BOSTON,N,BDR,BRIDGEPORT,,1-800-WX-BRIEF,,,,FMH,Y,1941-03-01,O,,,NOT ANALYZED,N,N,N,N,,N,,2017-09-11,J5,NONE,NONE,NONE,LOW,,SEE RMK,Y,,,N,CG,N,,,,,,,,,,,,,,32417.0,,3RD PARTY SURVEY,2012-10-10,3RD PARTY SURVEY,2012-10-10,,HGR,,Y,KFMH,,,41.65913888888888,-70.52280555555555
79,08484.*A,AIRPORT,ADW,2022-03-24,AEA,DCA,MD,MARYLAND,PRINCE GEORGES,MD,CAMP SPRINGS,JOINT BASE ANDREWS,MA,PR,USAF,ANDREWS AFB,"WASHINGTON, DC 20331",301-981-1110,CHIEF AFLD MANAGEMENT,ANDREWS AFB,"WASHINGTON, DC 20331",301-981-9442,038-48-38.9700N,139718.9720N,076-52-01.3700W,0276721.3670W,E,279.5,S,10W,1995.0,,WASHINGTON,3.0,E,,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,ADW,Y,1944-02-01,O,,,NOT ANALYZED,N,N,,N,,N,,1976-09-09,,MAJOR,MAJOR,NONE,LOW,,SS-SR,Y,,,N,CG,,,,,,,,,,,,,,,210000.0,,FAA,2018-10-04,MILITARY,2012-03-08,,HGR,CARGO,Y,KADW,,,38.81082555555555,-76.86704638888891
80,08645.*A,AIRPORT,SBY,2022-03-24,AEA,DCA,MD,MARYLAND,WICOMICO,MD,SALISBURY,SALISBURY-OCEAN CITY WICOMICO RGNL,PU,PU,WICOMICO COUNTY,PO BOX 870,"SALISBURY, MD 21803",410-548-4801,ANTHONY RUDY,"5485 AIRPORT TERMINAL RD, UNIT A","SALISBURY, MD 21804",410-548-4827,038-20-24.6800N,138024.6820N,075-30-34.1200W,0271834.1210W,E,52.5,S,12W,2000.0,,WASHINGTON,4.0,SE,1081.0,ZDC,ZCW,WASHINGTON,ZDC,ZCW,WASHINGTON,N,DCA,LEESBURG,,1-800-WX-BRIEF,,,,SBY,Y,1944-02-01,O,I B S 05/1975,NGSYH3,NOT ANALYZED,N,N,N,Y,F,F,2021-03-12,,100LL A,MAJOR,MAJOR,NONE,NONE,SEE RMK,SS-SR,Y,122.95,119.425,N,CG,N,,43.0,4.0,62.0,3.0,,,1.0,,,6186.0,10218.0,12475.0,10426.0,2020-12-31,3RD PARTY SURVEY,2016-10-20,3RD PARTY SURVEY,2016-10-20,,"HGR,TIE","AFRT,CARGO,CHTR,INSTR,RNTL,SALES",Y-L,KSBY,Non-Hub,,38.34018944444445,-75.50947805555555
81,07885.*A,AIRPORT,BXM,2022-03-24,ANE,NONE,ME,MAINE,CUMBERLAND,ME,BRUNSWICK,BRUNSWICK EXEC,PU,PU,MIDCOAST RGNL REDEVELOPMENT AUTH,15 TERMINAL DRIVE,"BRUNSWICK, ME 04011",(207) 798-6512,JIM NALL,15 TERMINAL DRIVE,"BRUNSWICK, ME 04011",207-406-2081,043-53-32.4800N,158012.4784N,069-56-19.7900W,0251779.7869W,E,74.7,S,18W,1985.0,,NEW YORK,2.0,SE,920.0,ZBW,ZCB,BOSTON,ZBW,ZCB,BOSTON,N,BGR,BANGOR,,1-800-WX-BRIEF,,,,BGR,Y,1940-04-01,O,,NG,,,,,N,S,C,2020-08-19,1976-08-13,100LL A+,MAJOR,MAJOR,HIGH/LOW,HIGH/LOW,SEE RMK,SS-SR,N,122.725,122.725,Y,CG,,,42.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,5000.0,10000.0,400.0,2020-08-19,FAA,2015-02-10,3RD PARTY SURVEY,2010-07-09,Y,"HGR,TIE","CHTR,INSTR,RNTL",Y-L,KBXM,,Local,43.89235511111111,-69.93882969444445
82,08081.5*A,AIRPORT,ME16,2022-03-24,ANE,NONE,ME,MAINE,AROOSTOOK,ME,LIMESTONE,LORING INTL,PU,PR,LORING DEVELOPMENT AUTHORITY,154 DEVELOPMENT DRIVE - SUITE F,"LIMESTONE, ME 04750",207-328-7005,LORING DEVELOPMENT AUTHORITY,154 DEVELOPMENT DRIVE - SUITE F,"LIMESTONE, ME 04750",207-328-7005,046-57-01.5400N,169021.5400N,067-53-09.1000W,0244389.1000W,E,746.0,S,21W,1985.0,1154.0,HALIFAX,3.0,NW,,ZBW,ZCB,BOSTON,ZBW,ZCB,BOSTON,N,BGR,BANGOR,,1-800-WX-BRIEF,,,,,N,1997-10-01,O,,,CONDITIONAL,Y,N,N,Y,,N,,2019-04-13,,,,NONE,,,,N,123.0,,N,,,,,,,,,,,,,,,,,,FAA,2004-12-21,FAA,2004-12-21,,HGR,,Y,,,,46.95042777777778,-67.88586111111111
83,10329.*A,AIRPORT,CIU,2022-03-24,AGL,DET,MI,MICHIGAN,CHIPPEWA,MI,SAULT STE MARIE,CHIPPEWA COUNTY INTL,PU,PU,CHIPPEWA COUNTY ECON DEV CORP,5019 W AIRPORT DR,"KINCHELOE, MI 49788-1643",906-495-5631,TAMI L BESEAU,5019 W AIRPORT DR,"KINCHELOE, MI 49788-1643",906-495-5631,046-15-02.7100N,166502.7060N,084-28-20.5800W,0304100.5830W,E,799.3,S,07W,2015.0,800.0,LAKE HURON,15.0,S,1850.0,ZMP,ZCP,MINNEAPOLIS,ZYZ,ZYZ,TORONTO,N,GRB,GREEN BAY,,1-800-WX-BRIEF,,,,CIU,Y,,O,I A S 04/1977,NGPY,NO OBJECTION,Y,N,N,Y,F,F,2021-09-08,,100LL A,,,NONE,NONE,SEE RMK,SS-SR,N,123.0,123.0,Y,CG,N,,10.0,2.0,1.0,0.0,,,,1456.0,,1184.0,200.0,300.0,20.0,2021-08-31,3RD PARTY SURVEY,2021-07-25,3RD PARTY SURVEY,2021-07-25,,"HGR,TIE",,Y-L,KCIU,Non-Hub,,46.250751666666666,-84.47238416666666
